Symbol,last_close,med_dollar,active_days,sessions,first,peak,crush,age_years
SPEU,56.65,1320978.275020705,32,32,2019-09-23,57.33,1.0120035304501325,6.9021218343600275
SPFF,9.48,365943.9744530721,32,32,2016-01-04,13.82,1.4578059071729959,10.620123203285422
SPFI,45.2,5199763.5533625,32,32,2019-05-09,45.96,1.0168141592920354,7.277207392197125
SPG,220.61,318844301.6519716,32,32,2016-01-04,236.7,1.0729341371651329,10.620123203285422
SPGI,418.04,697058067.4725659,32,32,2016-04-28,564.15,1.3495120084202468,10.30527036276523
SPGM,87.48,6731604.714818595,32,32,2019-09-23,88.64,1.0132601737540008,6.9021218343600275
SPGP,127.2,11299687.623757765,32,32,2019-06-24,129.02,1.014308176100629,7.151266255989048
SPH,17.56,2829394.9903108897,32,32,2016-01-04,36.41,2.0734624145785876,10.620123203285422
SPHB,146.49,48567522.90644422,32,32,2016-01-04,156.76,1.0701071745511637,10.620123203285422
SPHD,53.0,37289454.85024238,32,32,2016-01-04,53.55,1.010377358490566,10.620123203285422
SPHQ,86.69,118249540.48888214,32,32,2016-01-04,90.1,1.039335563502134,10.620123203285422
SPHY,23.27,112381281.44157127,32,32,2019-09-23,26.94,1.157713794585303,6.9021218343600275
SPIB,33.11,175799192.75931007,32,32,2017-10-16,37.18,1.1229235880398671,8.837782340862423
SPIP,25.08,7128575.961495451,32,32,2019-09-23,31.92,1.272727272727273,6.9021218343600275
SPLB,21.26,54068155.005910695,32,32,2017-10-16,33.59,1.5799623706491064,8.837782340862423
SPLV,76.03,161671149.0260471,32,32,2016-01-04,77.97,1.0255162435880574,10.620123203285422
SPMB,21.98,21147547.61582676,32,32,2019-09-23,26.95,1.2261146496815285,6.9021218343600275
SPMD,67.7,86576861.40502952,32,32,2017-10-16,68.93,1.0181683899556868,8.837782340862423
SPMO,150.9,301226624.8636737,32,32,2016-01-06,161.66,1.0713055003313452,10.614647501711156
SPNT,23.55,14708732.495544935,32,32,2021-03-01,26.31,1.1171974522292993,5.464750171115674
SPOK,10.97,1635084.6749257902,32,32,2016-01-04,22.4,2.0419325432999087,10.620123203285422
SPOT,516.28,825769667.6680504,32,32,2018-04-03,775.9,1.502866661501511,8.375085557837098
SPPP,13.87,7409522.58939595,32,32,2016-01-04,22.58,1.627974044700793,10.620123203285422
SPRB,52.845,2423971.31229564,32,32,2021-03-26,1309.5,24.78001703093954,5.3963039014373715
SPRE,21.44,1081418.728639565,32,32,2020-12-30,28.36,1.3227611940298507,5.631759069130732
SPSC,77.38,35467240.08353066,32,32,2016-01-04,215.42,2.7839234944430085,10.620123203285422
SPSK,17.92,3561272.294399615,32,32,2019-12-30,20.495,1.1436941964285714,6.633812457221081
SPSM,57.43,81231643.8148675,32,32,2017-10-16,58.48,1.018283127285391,8.837782340862423
SPT,9.81,8344462.8774198005,32,32,2019-12-13,144.26,14.705402650356778,6.680355920602327
SPTI,28.11,40908328.57115546,32,32,2019-09-23,33.38,1.1874777659196016,6.9021218343600275
SPTL,24.98,103333108.00392288,32,32,2017-10-16,49.27,1.9723779023218575,8.837782340862423
SPTM,93.17,35078672.18983896,32,32,2017-10-16,94.44,1.0136309971020714,8.837782340862423
SPUC,50.1097,769969.748404055,32,32,2020-09-04,52.03,1.038321921703782,5.952087611225188
SPUS,58.61,21680417.838258713,32,32,2019-12-18,59.51,1.015355741341068,6.666666666666667
SPUU,225.12,3702858.87377775,32,32,2016-01-04,231.53,1.0284737029140014,10.620123203285422
SPVM,78.3831,747063.210849916,32,32,2017-04-06,78.6109,1.0029062387172745,9.366187542778919
SPXC,212.66,97607725.9556486,32,32,2016-01-04,246.41,1.1587040346092354,10.620123203285422
SPXL,288.87,424989004.8223679,32,32,2016-01-04,301.35,1.043202824800083,10.620123203285422
SPXS,24.57,252992651.8668897,32,32,2016-01-04,11330.0,461.13146113146115,10.620123203285422
SPXT,111.94,1479776.57878853,32,32,2016-01-04,112.76,1.0073253528676076,10.620123203285422
SPXU,34.43,296351560.2050436,32,32,2016-01-04,17000.0,493.75544583212314,10.620123203285422
SPXX,19.09,4437779.89427078,32,32,2016-01-04,19.31,1.0115243583027762,10.620123203285422
SPY,767.45,33032220598.36509,32,32,2016-01-04,777.88,1.0135904619193432,10.620123203285422
SPYC,46.82,291159.34425066074,32,32,2020-09-04,48.34,1.0324647586501496,5.952087611225188
SPYD,49.92,43888567.47648945,32,32,2016-01-04,50.54,1.0124198717948718,10.620123203285422
SPYG,120.9,221891445.31000626,32,32,2016-01-04,123.4,1.0206782464846982,10.620123203285422
SPYV,63.38,109875868.69171017,32,32,2016-01-04,63.78,1.0063111391606185,10.620123203285422
SPYX,62.85,2440248.392073925,32,32,2016-01-04,63.79,1.014956245027844,10.620123203285422
SQM,74.47,58760160.1516559,32,32,2016-01-04,113.52,1.5243722304283605,10.620123203285422
SR,83.13,33961301.36064708,32,32,2016-04-29,95.19,1.1450739805124504,10.302532511978097
SRCE,87.73,11254254.18191753,32,32,2016-01-04,90.82,1.0352217029522397,10.620123203285422
SRE,87.18,279974126.2934407,32,32,2016-01-04,99.75,1.144184445973847,10.620123203285422
SREA,20.51,962876.9437443,32,32,2019-06-27,28.43,1.386153096050707,7.143052703627652
SRET,22.244,728603.0204525827,32,32,2016-01-04,47.475,2.1342834022657797,10.620123203285422
SRI,7.01,1044804.61336245,32,32,2016-01-04,37.19,5.30527817403709,10.620123203285422
SRLN,40.51,51951065.43880513,32,32,2016-01-04,47.65,1.176252777092076,10.620123203285422
SRPT,18.02,49798267.62102537,32,32,2016-01-04,178.74,9.918978912319645,10.620123203285422
SRRK,54.72,47674594.706327535,32,32,2018-05-24,68.02,1.2430555555555556,8.235455167693361
SRS,39.38,403270.59489500005,32,32,2016-01-04,450.56,11.441340782122904,10.620123203285422
SRTY,21.5,35032920.17401749,32,32,2016-01-04,18688.0,869.2093023255813,10.620123203285422
SRV,48.57,2886605.740204,32,32,2016-01-04,59.84,1.232036236359893,10.620123203285422
SRVR,31.67,1735499.7129985916,32,32,2018-05-16,43.28,1.3665929902115566,8.257357973990418
SSB,110.09,87483075.41119662,32,32,2016-01-04,111.93,1.0167135979653013,10.620123203285422
SSD,189.84,48723284.67847874,32,32,2016-01-04,214.83,1.1316371681415929,10.620123203285422
SSL,11.85,12044347.1885265,32,32,2016-01-04,39.61,3.342616033755274,10.620123203285422
SSNC,80.53,123002287.92688036,32,32,2016-01-04,90.2,1.1200794734881412,10.620123203285422
SSO,70.53,179989469.27948207,32,32,2016-01-04,72.52,1.0282149439954629,10.620123203285422
SSRM,31.69,80342313.94526201,32,32,2017-08-03,35.74,1.1278005680025245,9.040383299110198
SSTI,5.9,543464.6067043575,32,32,2017-06-07,63.12,10.698305084745762,9.196440793976729
SSTK,5.37,7416634.0535535095,32,32,2016-01-04,126.02,23.467411545623836,10.620123203285422
SSUS,56.3133,717210.6764217501,32,32,2020-01-17,57.02,1.0125494332599938,6.584531143052704
SSYS,8.6,3874310.50924896,32,32,2016-01-04,54.37,6.322093023255814,10.620123203285422
ST,43.11,63727845.51538755,32,32,2016-01-04,65.0,1.507770818835537,10.620123203285422
STAA,24.64,21221916.347120874,32,32,2016-01-04,162.68,6.6022727272727275,10.620123203285422
STAG,36.58,60869636.94882485,32,32,2016-01-04,47.96,1.3110989611809734,10.620123203285422
STBA,50.75,11793990.90623478,32,32,2016-01-04,53.36,1.0514285714285714,10.620123203285422
STC,68.01,13514421.16923821,32,32,2016-01-04,80.18,1.178944272901044,10.620123203285422
STE,232.39,154372926.9330238,32,32,2016-01-04,268.65,1.1560308102758294,10.620123203285422
STEM,5.84,714701.94231348,32,32,2021-04-29,740.0,126.7123287671233,5.30321697467488
STEP,48.48,53767461.911037,32,32,2020-09-16,76.27,1.5732260726072607,5.919233401779603
STIP,100.86,74991933.27971467,32,32,2016-01-04,107.1,1.0618679357525282,10.620123203285422
STK,52.21,3035689.00389258,32,32,2016-01-04,57.68,1.1047692013024324,10.620123203285422
STLA,5.05,104383652.07993442,32,32,2021-01-19,29.4,5.821782178217822,5.577002053388091
STLD,249.81,249193920.9208657,32,32,2016-01-04,282.76,1.131900244185581,10.620123203285422
STM,52.27,611837107.8525953,32,32,2016-01-04,79.91,1.5287928065812129,10.620123203285422
STN,74.2,29576778.409740873,32,32,2016-01-04,113.7,1.5323450134770888,10.620123203285422
STNE,9.12,39407387.86095971,32,32,2018-10-25,94.09,10.316885964912283,7.813826146475017
STNG,79.34,55014524.68056482,32,32,2016-01-04,86.62,1.0917569952104864,10.620123203285422
STOK,32.14,18092275.36297005,32,32,2019-06-19,69.81,2.172059738643435,7.1649555099247095
STOT,46.835,1722714.815258075,32,32,2016-04-14,50.55,1.079321020604249,10.343600273785079
STPZ,52.68,2407802.81673842,32,32,2016-01-04,55.7,1.057327258921792,10.620123203285422
STRA,81.96,21961177.181197993,32,32,2016-01-04,188.04,2.294289897510981,10.620123203285422
STRL,554.76,364457491.2076449,32,32,2016-01-04,993.74,1.7912971375009012,10.620123203285422
STRO,22.04,7134081.45900723,32,32,2018-09-27,275.4,12.49546279491833,7.8904859685147155
STRS,19.32,1753744.5,25,25,2016-01-04,45.67,2.3638716356107663,10.620123203285422
STRT,81.78,7184601.7531485,32,32,2016-01-04,90.91,1.11164098801663,10.620123203285422
STT,191.87,355635685.4276483,32,32,2016-01-04,193.04,1.0060978787720851,10.620123203285422
STWD,16.24,64180229.89203057,32,32,2016-01-04,26.94,1.658866995073892,10.620123203285422
STX,903.68,4228665241.744259,32,32,2016-01-04,1094.04,1.2106497875354107,10.620123203285422
STZ,131.0,244879785.29193488,32,32,2016-01-04,272.8,2.0824427480916032,10.620123203285422
SU,67.68,229036930.0598316,32,32,2016-01-04,69.73,1.030289598108747,10.620123203285422
SUB,106.27,44226619.71844064,32,32,2016-01-04,108.53,1.0212665851133904,10.620123203285422
SUI,120.17,145316487.45286822,32,32,2016-01-04,210.41,1.7509361737538487,10.620123203285422
SUN,77.08,35102041.59167391,32,32,2016-01-04,77.41,1.0042812662169174,10.620123203285422
SUPN,49.03,29868582.219607748,32,32,2016-01-04,59.85,1.2206812155822966,10.620123203285422
SUSA,158.12,5086451.88553026,32,32,2017-07-13,160.21,1.013217809258791,9.097878165639973
SUSB,24.855,3495067.8327046344,32,32,2017-07-18,26.185,1.0535103600885134,9.084188911704311
SUSC,22.63,4323782.896284567,32,32,2017-07-20,28.46,1.2576226248342908,9.078713210130047
SUSL,137.32,2137709.5863245935,32,32,2019-05-10,138.93,1.0117244392659483,7.274469541409993
SUZ,7.93,22329209.60218885,32,32,2018-12-10,14.18,1.7881462799495587,7.687885010266941
SVAL,43.71,498233.4242007,32,32,2020-10-29,44.26,1.0125829329672844,5.801505817932923
SVOL,16.41,3375315.78231408,32,32,2021-05-13,28.4,1.7306520414381474,5.2648870636550305
SVXY,60.37,68801033.17693748,32,32,2016-01-04,276.42,4.578764286897466,10.620123203285422
SWAN,33.48,205179.10491022,32,32,2018-11-06,36.49,1.089904420549582,7.780971937029432
SWBI,14.17,6446234.93022459,32,32,2020-06-01,35.4,2.4982357092448835,6.2121834360027375
SWIM,6.99,3962789.0293916548,32,32,2021-04-23,32.7,4.6781115879828326,5.319644079397673
SWK,98.4,150861960.5125358,32,32,2016-01-04,220.69,2.2427845528455284,10.620123203285422
SWKS,67.43,316602669.7103239,32,32,2016-01-04,199.66,2.9609965890553163,10.620123203285422
SWX,91.71,39183400.46201914,32,32,2016-01-04,94.14,1.026496565260059,10.620123203285422
SXC,9.14,11104022.08886072,32,32,2016-01-04,14.14,1.5470459518599562,10.620123203285422
SXI,320.89,41814869.2165463,32,32,2016-01-04,357.67,1.1146187166941943,10.620123203285422
SXT,130.14,48494607.67306198,32,32,2016-01-04,133.47,1.025587828492393,10.620123203285422
SYBT,83.7,12193031.359118927,32,32,2016-01-04,88.03,1.0517323775388292,10.620123203285422
SYF,80.58,229470528.50125182,32,32,2016-01-04,88.47,1.0979151154132538,10.620123203285422
SYK,331.37,758323725.1224568,32,32,2016-01-04,403.53,1.2177626218426532,10.620123203285422
SYLD,85.765,2431170.28991165,32,32,2016-01-04,86.2961,1.006192502769195,10.620123203285422
SYNA,104.83,70766070.31013986,32,32,2016-01-04,292.85,2.7935705427835544,10.620123203285422
SYY,81.96,230277258.9020995,32,32,2016-01-04,91.16,1.1122498779892631,10.620123203285422
T,24.9,1351260141.5463395,32,32,2016-01-04,43.47,1.7457831325301205,10.620123203285422
TAC,12.47,17147848.512733832,32,32,2016-01-04,17.73,1.421812349639134,10.620123203285422
TAGS,26.3998,327163.2372368,32,32,2016-01-06,36.1481,1.3692565852771612,10.614647501711156
TAIL,10.37,1050522.07329453,32,32,2017-04-06,25.492,2.4582449373191904,9.366187542778919
TAK,18.05,67824800.51499003,32,32,2018-12-24,21.52,1.1922437673130193,7.649555099247091
TAL,12.03,35936069.32519911,32,32,2016-01-04,90.15,7.493765586034914,10.620123203285422
TALO,16.36,26300237.153090008,32,32,2018-05-10,37.47,2.2903422982885084,8.27378507871321
TAN,49.87,35810290.952469096,32,32,2016-01-04,121.94,2.4451574092640866,10.620123203285422
TAP,41.13,120978931.38972229,32,32,2016-01-04,111.25,2.7048383175297834,10.620123203285422
TARS,71.03,61709241.294156596,32,32,2020-10-16,82.51,1.161621849922568,5.83709787816564
TASK,7.38,3715556.15528969,32,32,2021-06-11,83.51,11.315718157181573,5.1854893908282
TATT,40.02,5888895.636495209,32,32,2021-03-26,61.105,1.5268615692153922,5.3963039014373715
TAXF,49.82,1709697.6468368499,32,32,2018-09-12,55.915,1.122340425531915,7.931553730321697
TAYD,55.91,1446017.2032578,32,32,2021-03-26,89.95,1.6088356286889645,5.3963039014373715
TBB,19.45,1784842.014447175,32,32,2017-11-06,27.62,1.4200514138817482,8.780287474332649
TBBK,68.32,24543522.3664987,32,32,2016-01-04,80.34,1.1759367681498831,10.620123203285422
TBF,25.64,2649511.736590785,32,32,2016-01-04,26.91,1.0495319812792512,10.620123203285422
TBI,10.51,2088464.25866901,32,32,2016-01-04,32.69,3.110371075166508,10.620123203285422
TBPH,16.95,7547189.42674795,32,32,2016-01-04,42.56,2.5109144542772865,10.620123203285422
TBT,38.88,9628681.16454864,32,32,2016-01-04,44.55,1.1458333333333333,10.620123203285422
TCBI,99.83,45538917.9261013,32,32,2016-01-04,107.74,1.07923469898828,10.620123203285422
TCBIO,20.55,225321.245413,32,32,2021-03-26,28.65,1.3941605839416058,5.3963039014373715
TCBK,56.7,15753045.036262974,32,32,2016-01-04,61.62,1.0867724867724866,10.620123203285422
TCHP,50.39,9189438.179600619,32,32,2020-08-05,53.02,1.0521928954157571,6.034223134839151
TCI,35.92,501649.85427,32,32,2021-03-26,58.91,1.6400334075723828,5.3963039014373715
TCMD,23.85,6327719.68128657,32,32,2016-07-28,76.29,3.19874213836478,10.056125941136209
TCOM,44.55,105757657.70002759,32,32,2019-11-05,78.96,1.7723905723905724,6.784394250513347
TCX,10.23,966193.167555575,32,32,2016-01-04,92.26,9.018572825024439,10.620123203285422
TD,121.97,285504042.5775842,32,32,2016-01-04,124.8,1.0232024268262687,10.620123203285422
TDC,28.47,80590113.51281422,32,32,2016-01-04,58.89,2.068493150684932,10.620123203285422
TDF,10.89,526407.428002225,32,32,2016-01-04,27.46,2.52157943067034,10.620123203285422
TDG,1233.78,412693766.9851458,32,32,2016-01-04,1620.83,1.3137107101752339,10.620123203285422
TDIV,114.39,9626401.596584339,32,32,2016-01-04,128.33,1.1218637992831542,10.620123203285422
TDOC,6.47,34275551.084126726,32,32,2016-01-04,294.54,45.52395672333849,10.620123203285422
TDS,34.17,33764803.51526296,32,32,2016-01-04,47.59,1.392742171495464,10.620123203285422
TDTF,23.36,2942541.1423944077,32,32,2016-01-04,28.59,1.22388698630137,10.620123203285422
TDTT,23.59,4234508.254483854,32,32,2016-01-04,26.735,1.1333192030521406,10.620123203285422
TDV,101.3916,459341.72079239646,32,32,2019-11-07,106.7,1.0523554219481694,6.778918548939083
TDVG,50.2,2080882.21985658,32,32,2020-08-05,50.69,1.0097609561752987,6.034223134839151
TDW,94.13,45756030.613453925,32,32,2016-01-04,108.83,1.1561670030808457,10.620123203285422
TDY,665.0,203248398.9309296,32,32,2016-01-04,691.3,1.0395488721804511,10.620123203285422
TEAM,163.0,383936122.6076338,32,32,2016-01-04,458.13,2.810613496932515,10.620123203285422
TECB,74.1989,650481.7907209999,32,32,2020-01-13,75.9,1.0229262158872976,6.595482546201232
TECH,72.22,225630703.92218637,32,32,2016-01-04,134.72,1.8654112434228745,10.620123203285422
TECK,63.91,203596744.76803836,32,32,2016-12-05,70.56,1.104052573932092,9.700205338809035
TECL,202.1,130044807.2210424,32,32,2016-01-04,273.28,1.3522018802572984,10.620123203285422
TEI,6.76,733406.1474921,32,32,2016-01-04,11.9,1.7603550295857988,10.620123203285422
TEL,204.97,464596476.4770452,32,32,2016-01-04,249.0,1.2148119236961508,10.620123203285422
TENB,36.34,117435575.6350165,32,32,2018-07-26,62.66,1.7242707760044027,8.062970568104038
TEO,13.1,3134127.4103988,32,32,2016-01-04,39.7,3.0305343511450387,10.620123203285422
TEQI,52.5061,556089.6629657957,32,32,2020-08-05,52.9593,1.0086313780684528,6.034223134839151
TER,404.29,1151119586.2599225,32,32,2016-01-04,483.84,1.1967646986074352,10.620123203285422
TEVA,36.58,164642073.90397158,32,32,2016-01-04,65.86,1.8004373974849646,10.620123203285422
TEX,64.43,75238164.80596806,32,32,2016-01-04,74.58,1.1575353096383671,10.620123203285422
TFC,52.41,338934339.05878615,32,32,2019-12-09,67.41,1.2862049227246708,6.691307323750856
TFI,44.84,18555957.229135424,32,32,2016-01-04,52.7,1.1752899197145406,10.620123203285422
TFII,140.83,41737584.57778531,32,32,2020-02-13,163.36,1.1599801178726123,6.510609171800137
TFSL,17.55,14381334.90672791,32,32,2016-01-04,22.5,1.282051282051282,10.620123203285422
TFX,131.92,70763748.81993522,32,32,2016-01-04,443.85,3.3645391146149186,10.620123203285422
TG,8.0,949654.6539386399,32,32,2016-01-04,26.25,3.28125,10.620123203285422
TGLS,39.72,9196619.216786351,32,32,2016-01-04,88.42,2.2260825780463245,10.620123203285422
TGS,27.68,5407667.655925065,32,32,2016-01-04,35.32,1.2760115606936417,10.620123203285422
TGT,152.48,498863856.51118666,32,32,2016-01-04,266.39,1.7470487932843652,10.620123203285422
TGTX,50.26,103017857.43349779,32,32,2016-01-04,59.06,1.1750895344210108,10.620123203285422
TH,17.47,16780976.85913538,32,32,2019-03-18,20.52,1.1745850028620493,7.4195756331279945
THC,270.21,227075849.5500574,32,32,2016-01-04,270.21,1.0,10.620123203285422
THD,73.45,2091955.90579761,32,32,2016-01-04,101.73,1.3850238257317904,10.620123203285422
THFF,81.72,7196938.639268445,32,32,2016-01-04,82.79,1.0130934899657367,10.620123203285422
THG,222.17,63535964.1466291,32,32,2016-01-04,232.63,1.0470810640500519,10.620123203285422
THNQ,90.58,1823112.923134095,32,32,2020-05-11,94.38,1.0419518657540296,6.269678302532512
THO,77.78,46756485.7018777,32,32,2016-01-04,157.02,2.018770892260221,10.620123203285422
THQ,19.53,3137798.371318555,32,32,2016-01-04,25.64,1.3128520225294418,10.620123203285422
THRM,42.14,14996255.62077076,32,32,2016-01-04,98.58,2.339345040341718,10.620123203285422
THW,14.14,1743528.7900951651,32,32,2016-01-04,17.81,1.2595473833097595,10.620123203285422
TIGO,87.19,122348844.02584043,32,32,2019-01-09,104.31,1.1963527927514623,7.605749486652978
TILE,38.52,13834874.842053022,32,32,2016-01-04,38.73,1.0054517133956384,10.620123203285422
TILT,283.89,720387.3024220808,32,32,2016-01-04,287.6752,1.0133333333333334,10.620123203285422
TIMB,17.28,10163646.28670821,32,32,2020-10-16,27.96,1.6180555555555556,5.83709787816564
TIP,107.02,163809170.1183855,32,32,2016-01-04,130.86,1.2227621005419549,10.620123203285422
TIPT,17.68,3601366.5812595002,32,32,2016-01-04,25.49,1.4417420814479638,10.620123203285422
TIPX,18.63,4137251.694167575,32,32,2016-01-04,21.49,1.153515834675255,10.620123203285422
TIPZ,51.055,265195.3451277236,32,32,2016-01-04,67.4087,1.3203153461952795,10.620123203285422
TITN,17.7,3060678.247835875,32,32,2016-01-04,47.46,2.68135593220339,10.620123203285422
TJX,150.85,736285410.9577682,32,32,2016-01-04,168.41,1.116407026847862,10.620123203285422
TK,12.97,5722291.580835464,32,32,2016-01-04,14.15,1.0909791827293756,10.620123203285422
TKR,129.17,112660023.10051718,32,32,2016-01-04,145.32,1.1250290315088642,10.620123203285422
TLH,96.33,94327088.84240143,32,32,2016-01-04,172.3306,1.788960863697706,10.620123203285422
TLK,14.61,10582462.654842211,32,32,2016-01-04,36.12,2.4722792607802875,10.620123203285422
